vessel_id,mmsi,vessel_type,loa_m,draft_m,gross_tonnage,engine_power_kw,vessel_age_years,latitude,longitude,speed_knots,heading,distance_to_port_nm,timestamp,scheduled_eta,month,hour,day_of_week,is_weekend,estimated_service_time_hours,is_night,wind_speed_knots,wave_height_m,visibility_km,precipitation_mm,temperature_c,port_id,berth_id,berth_available_from,berth_max_length,berth_queue_length,crane_availability_ratio,port_congestion_index,traffic_density,port_avg_delay_last_24h,actual_delay_minutes,actual_arrival_time,assigned_berth,berth_waiting_time,berth_conflict_flag,congestion_level_future,queue_length_future
V00285,316070150,Feeder,127.6,4.01,14373,5473,16.2,42.2727,63.6269,10.8,215,167.7,2023-10-08T09:16:40,2023-10-09T00:44:18.414117,10,9,6,1,8.2,0,2.1,0.15,16.5,0.0,20.1,PORT_E,PORT_E_B06,2023-10-08T09:16:40,380,4,0.763,0.523,Medium,24.3,57.9,2023-10-09T01:42:12.414117,PORT_E_B06,33.6,0,0.804,5
V00463,610753815,General Cargo,93.1,6.37,18810,9327,4.2,42.895,71.3112,13.4,328,148.8,2023-11-09T09:25:56,2023-11-09T20:30:18.732743,11,9,3,0,9.2,0,4.1,0.23,10.3,3.5,14.2,PORT_F,PORT_F_B09,2024-02-07T01:40:56.119332,340,3,0.744,0.275,Low,15.5,8.8,2023-11-09T20:39:06.732743,PORT_F_B09,128491.3,1,0.526,2
V00411,441270489,Bulk Carrier,250.4,10.77,50000,36038,6.3,29.5022,46.2944,13.3,329,34.7,2024-12-27T08:54:23,2024-12-27T11:30:27.869708,12,8,4,0,14.6,0,8.9,0.52,9.6,1.8,3.2,PORT_C,PORT_C_B05,2024-12-27T08:54:23,380,4,0.799,0.497,Medium,36.0,61.0,2024-12-27T12:31:27.869708,PORT_C_B05,45.1,0,0.886,7
V00540,431876000,Container,294.7,15.86,32555,22813,11.8,48.7839,78.4596,17.3,339,78.0,2023-11-20T04:21:04,2023-11-20T08:51:42.089343,11,4,0,0,5.9,1,6.6,0.43,15.3,0.0,5.9,PORT_G,PORT_G_B02,2024-01-07T17:07:36.532178,340,6,0.618,0.662,Medium,45.3,66.3,2023-11-20T09:58:00.089343,PORT_G_B02,69606.6,1,1.0,8
V00407,720455332,Tanker,219.4,10.26,31914,25139,2.3,44.945,70.001,13.9,358,3.3,2024-11-02T02:46:08,2024-11-02T03:00:24.579429,11,2,5,1,28.7,1,3.8,0.21,18.5,0.9,9.6,PORT_F,PORT_F_B10,2024-11-02T02:46:08,340,3,0.793,0.421,Low,28.3,32.0,2024-11-02T03:32:24.579429,PORT_F_B10,29.6,0,0.72,4
V00285,316070150,Feeder,127.6,4.01,14373,5473,16.2,49.236,77.1833,11.7,46,67.1,2024-09-07T09:27:37,2024-09-07T15:12:29.253855,9,9,5,1,28.1,0,19.5,1.87,17.2,0.0,12.3,PORT_G,PORT_G_B10,2024-09-07T09:27:37,180,8,0.805,0.432,Low,27.5,71.8,2024-09-07T16:24:17.253855,PORT_G_B10,67.2,1,0.897,7
V00396,294553482,Container,220.9,14.82,65818,45182,1.1,54.7389,86.7155,17.9,290,45.7,2023-08-06T02:58:03,2023-08-06T05:30:56.650754,8,2,6,1,13.6,1,10.5,0.7,14.7,0.0,22.9,PORT_H,PORT_H_B11,2024-05-02T23:05:02.593630,230,4,0.816,0.384,Low,22.6,41.9,2023-08-06T06:12:50.650754,PORT_H_B11,389845.6,1,0.813,6
V00160,659225331,Tanker,280.2,10.68,71018,42302,4.4,30.3285,46.1629,14.2,206,22.0,2023-04-18T08:35:24,2023-04-18T10:08:30.903020,4,8,1,0,19.8,0,8.7,0.69,13.8,0.0,21.1,PORT_C,PORT_C_B10,2024-06-27T00:07:03.542424,300,7,0.671,0.708,Medium,43.5,85.5,2023-04-18T11:34:00.903020,PORT_C_B10,627210.2,1,0.978,7
V00474,413907622,LNG Carrier,312.0,11.69,118474,67197,8.9,45.679,69.5738,18.8,147,48.1,2024-02-01T06:58:23,2024-02-01T09:32:04.034898,2,6,3,0,14.8,0,3.6,0.21,21.3,0.2,24.4,PORT_F,PORT_F_B06,2024-10-05T11:46:21.444428,380,7,0.679,0.421,Low,28.1,58.6,2024-02-01T10:30:40.034898,PORT_F_B06,355840.4,1,0.797,8
V00403,735252890,General Cargo,121.1,6.74,36494,3327,8.7,40.0483,61.8422,12.3,107,9.9,2024-02-25T11:29:07,2024-02-25T12:17:22.516467,2,11,6,1,24.2,0,4.1,0.35,7.9,2.7,20.7,PORT_E,PORT_E_B02,2024-02-25T11:29:07,260,4,0.698,0.52,Medium,26.7,50.2,2024-02-25T13:07:34.516467,PORT_E_B02,34.0,0,0.856,6
V00221,612293742,RoRo,120.9,7.58,36054,23312,1.3,51.5266,79.9882,16.1,232,150.4,2023-10-10T12:02:28,2023-10-10T21:24:09.336371,10,12,1,0,29.5,0,6.4,0.38,14.3,0.0,8.7,PORT_G,PORT_G_B10,2024-09-08T20:32:31.461337,180,6,0.799,0.659,Medium,40.0,62.2,2023-10-10T22:26:21.336371,PORT_G_B10,480902.9,1,0.891,11
V00472,655598255,General Cargo,81.2,7.11,15326,10290,6.9,45.1429,69.383,11.8,103,38.0,2024-09-03T18:04:23,2024-09-03T21:17:40.430277,9,18,1,0,26.8,0,3.0,0.22,19.2,0.0,21.8,PORT_F,PORT_F_B03,2024-09-03T18:04:23,150,3,0.741,0.421,Low,23.8,29.7,2024-09-03T21:47:22.430277,PORT_F_B03,27.8,0,0.751,11
V00260,701856352,RoRo,103.8,9.74,9922,19908,9.9,42.0938,53.2281,15.2,103,541.1,2023-05-19T01:58:05,2023-05-20T13:29:40.111366,5,1,4,0,20.1,1,11.3,1.1,16.5,0.0,27.2,PORT_E,PORT_E_B07,2023-05-19T01:58:05,340,3,0.832,0.221,Low,11.7,36.2,2023-05-20T14:05:52.111366,PORT_E_B07,24.5,0,0.587,4
V00473,690523713,General Cargo,84.4,5.62,24552,8147,10.5,39.8326,62.0899,12.9,331,11.4,2024-04-22T04:55:13,2024-04-22T05:48:12.270463,4,4,0,0,33.1,1,4.1,0.21,16.2,0.0,30.3,PORT_E,PORT_E_B09,2024-04-22T04:55:13,200,6,0.765,0.52,Medium,31.7,63.0,2024-04-22T06:51:12.270463,PORT_E_B09,48.6,1,0.927,8
V00133,537352359,Container,213.6,11.48,36068,30955,2.7,24.6725,38.0972,16.9,343,20.5,2024-09-23T00:34:01,2024-09-23T01:46:40.415100,9,0,0,0,26.2,1,23.8,2.09,10.9,0.0,21.3,PORT_B,PORT_B_B01,2024-09-23T00:34:01,380,5,0.683,0.538,Medium,40.2,89.0,2024-09-23T03:15:40.415100,PORT_B_B01,48.9,1,1.0,7
V00440,672775195,LNG Carrier,342.8,10.22,99578,51680,10.8,44.5924,70.1014,19.0,346,25.2,2023-01-20T17:24:39,2023-01-20T18:44:05.794741,1,17,4,0,8.4,0,0.6,0.04,12.1,2.4,12.9,PORT_F,PORT_F_B06,2024-02-02T01:18:15.305174,380,0,0.921,0.0,Low,3.6,0.7,2023-01-20T18:44:47.794741,PORT_F_B06,543285.3,1,0.0,0
V00408,456943696,Container,367.1,13.37,72339,27508,15.7,20.0003,30.1133,16.9,269,6.8,2024-11-16T10:48:21,2024-11-16T11:12:31.116779,11,10,5,1,5.3,0,5.1,0.3,13.3,4.2,10.4,PORT_A,PORT_A_B10,2024-11-16T10:48:21,230,4,0.753,0.396,Low,20.8,30.0,2024-11-16T11:42:31.116779,PORT_A_B10,44.4,0,0.714,5
V00080,779064767,Feeder,67.2,6.71,8568,6785,3.1,31.7399,46.0168,11.3,180,104.4,2024-09-14T15:18:27,2024-09-15T00:33:34.813165,9,15,5,1,13.8,0,6.3,0.39,16.7,0.0,15.6,PORT_C,PORT_C_B00,2024-09-14T15:18:27,180,4,0.832,0.497,Medium,33.0,58.1,2024-09-15T01:31:40.813165,PORT_C_B00,35.0,0,0.934,12
V00540,431876000,Container,294.7,15.86,32555,22813,11.8,40.4536,54.502,17.7,185,328.6,2024-03-31T10:00:29,2024-04-01T04:32:13.531971,3,10,6,1,24.7,0,8.4,0.51,7.6,0.0,24.7,PORT_D,PORT_D_B02,2024-11-06T23:25:24.797161,380,4,0.695,0.476,Medium,34.8,57.7,2024-04-01T05:29:55.531971,PORT_D_B02,316467.6,1,0.86,9
V00127,452548262,General Cargo,124.7,7.66,13486,7038,3.8,35.398,54.0837,12.9,191,24.4,2023-02-26T12:07:26,2023-02-26T14:00:59.382911,2,12,6,1,34.7,0,4.0,0.19,15.9,1.3,9.1,PORT_D,PORT_D_B03,2024-11-09T04:53:33.915993,260,4,0.727,0.441,Low,29.5,38.4,2023-02-26T14:39:23.382911,PORT_D_B03,895128.7,1,0.675,7
V00295,566394188,Tanker,273.5,17.89,88130,50901,4.6,29.8907,46.012,14.3,353,6.6,2024-05-14T03:52:24,2024-05-14T04:20:04.541161,5,3,1,0,32.1,1,3.8,0.29,14.0,0.0,25.4,PORT_C,PORT_C_B03,2024-05-14T03:52:24,340,4,0.712,0.497,Medium,28.1,29.8,2024-05-14T04:49:52.541161,PORT_C_B03,32.6,0,0.783,3
V00564,286748120,Container,383.8,11.37,83436,32659,3.1,25.0687,37.9528,17.5,145,5.0,2024-09-12T20:15:27,2024-09-12T20:32:37.620518,9,20,3,0,14.4,0,5.0,0.31,16.2,0.0,17.9,PORT_B,PORT_B_B10,2024-09-12T20:15:27,200,6,0.713,0.538,Medium,27.5,45.8,2024-09-12T21:18:25.620518,PORT_B_B10,55.5,1,0.867,10
V00065,745098870,LNG Carrier,320.1,11.11,112820,66784,2.3,44.9491,69.9716,18.8,29,3.5,2023-02-23T18:46:30,2023-02-23T18:57:40.422872,2,18,3,0,10.7,0,3.4,0.26,20.0,1.0,12.4,PORT_F,PORT_F_B02,2024-03-28T18:32:35.652266,340,1,0.888,0.018,Low,-1.1,11.0,2023-02-23T19:08:40.422872,PORT_F_B02,574532.7,1,0.174,0
V00499,563692736,RoRo,159.1,8.31,40026,29576,4.2,45.0016,69.9284,15.0,91,4.3,2023-09-22T00:45:00,2023-09-22T01:02:11.798411,9,0,4,0,19.4,1,3.0,0.23,16.6,0.0,20.4,PORT_F,PORT_F_B02,2023-09-22T00:45:00,340,1,0.896,0.087,Low,5.4,22.8,2023-09-22T01:24:59.798411,PORT_F_B02,9.5,0,0.393,2
V00555,317095852,Tanker,233.6,9.48,33248,35049,1.9,35.4561,54.2891,13.4,212,32.4,2024-05-06T23:45:52,2024-05-07T02:11:23.629762,5,23,0,0,24.3,1,21.8,2.31,12.4,0.0,21.8,PORT_D,PORT_D_B01,2024-05-06T23:45:52,260,6,0.763,0.476,Medium,30.4,73.3,2024-05-07T03:24:41.629762,PORT_D_B01,62.4,1,0.894,11
V00081,415984312,RoRo,207.5,7.56,8400,27918,0.8,30.1461,46.3454,16.3,247,22.5,2024-06-13T17:18:25,2024-06-13T18:41:20.282836,6,17,3,0,7.2,0,10.8,1.0,17.7,0.0,26.1,PORT_C,PORT_C_B02,2024-06-13T17:18:25,380,3,0.767,0.497,Medium,34.4,32.6,2024-06-13T19:13:56.282836,PORT_C_B02,33.1,0,0.761,5
V00290,523821938,Container,289.4,13.71,106890,49389,0.5,41.2361,61.6552,18.4,164,77.0,2023-08-09T20:54:35,2023-08-10T01:05:37.661021,8,20,2,0,31.2,0,12.3,0.94,14.7,0.0,22.9,PORT_E,PORT_E_B03,2024-05-04T10:37:32.702304,300,1,0.84,0.086,Low,-0.5,5.0,2023-08-10T01:10:37.661021,PORT_E_B03,386498.8,1,0.268,0
V00261,773510888,Cruise,339.4,9.14,152241,50275,13.5,50.1633,76.4402,19.2,95,94.1,2023-10-27T16:18:40,2023-10-27T21:12:50.229240,10,16,4,0,22.8,0,22.2,1.82,13.1,0.0,15.7,PORT_G,PORT_G_B06,2024-04-12T05:19:17.899025,380,4,0.95,0.0,Low,-3.2,30.1,2023-10-27T21:42:56.229240,PORT_G_B06,240980.1,1,0.312,4
V00148,314929003,Bulk Carrier,219.4,9.81,78546,30108,2.1,57.5148,87.1169,13.5,203,165.1,2023-04-22T21:42:13,2023-04-23T09:53:18.164836,4,21,5,1,20.0,1,13.1,1.13,15.7,0.0,25.2,PORT_H,PORT_H_B06,2024-12-29T10:04:14.403962,230,2,0.667,0.217,Low,8.8,24.0,2023-04-23T10:17:18.164836,PORT_H_B06,887054.4,1,0.446,1
V00491,550811991,Cruise,222.3,8.33,127672,57000,4.1,35.5093,54.0763,20.9,188,30.9,2023-11-25T14:38:23,2023-11-25T16:07:02.806617,11,14,5,1,18.4,0,4.8,0.31,17.3,1.5,5.2,PORT_D,PORT_D_B10,2024-11-27T07:39:38.048124,260,5,0.67,0.451,Low,26.0,42.0,2023-11-25T16:49:02.806617,PORT_D_B10,529411.4,1,0.892,7
V00230,540696085,General Cargo,150.8,9.19,29411,13202,7.7,54.6405,85.5904,12.9,48,32.7,2024-07-12T17:51:24,2024-07-12T20:23:26.500828,7,17,4,0,34.4,0,10.8,0.69,14.9,0.0,27.6,PORT_H,PORT_H_B07,2024-08-11T00:35:13.704059,300,6,0.708,0.513,Medium,30.0,70.7,2024-07-12T21:34:08.500828,PORT_H_B07,41990.2,1,0.975,10
V00150,426161868,Bulk Carrier,167.5,13.64,68355,23396,1.2,48.8498,77.5784,13.6,20,73.5,2023-04-27T06:41:51,2023-04-27T12:06:46.216483,4,6,3,0,27.9,0,4.3,0.21,20.2,0.0,30.5,PORT_G,PORT_G_B06,2023-10-28T20:28:53.368978,380,3,0.777,0.425,Low,21.2,32.9,2023-04-27T12:39:40.216483,PORT_G_B06,265453.8,1,0.679,6
V00541,450180428,Car Carrier,184.6,8.24,22092,10438,2.8,29.3203,45.0641,16.8,54,69.4,2023-10-12T12:13:01,2023-10-12T16:21:04.778550,10,12,3,0,31.1,0,3.1,0.18,17.8,0.0,16.4,PORT_C,PORT_C_B11,2023-10-12T12:13:01,340,1,0.868,0.122,Low,12.2,5.0,2023-10-12T16:26:04.778550,PORT_C_B11,8.2,0,0.171,0
V00439,556476597,Container,278.4,12.76,106456,48239,3.8,29.8701,45.8414,17.6,50,12.3,2024-12-14T23:53:46,2024-12-15T00:35:45.821787,12,23,5,1,15.8,1,5.0,0.29,15.9,1.0,7.5,PORT_C,PORT_C_B06,2024-12-14T23:53:46,340,4,0.756,0.497,Medium,27.3,47.7,2024-12-15T01:23:27.821787,PORT_C_B06,35.5,0,0.805,4
V00300,667600763,RoRo,162.3,7.92,8948,15507,3.8,35.8556,54.2682,15.5,197,53.8,2023-02-24T01:18:41,2023-02-24T04:47:29.235556,2,1,4,0,20.8,1,8.9,0.89,17.3,1.3,13.0,PORT_D,PORT_D_B09,2023-07-18T23:59:34.602742,230,1,0.905,0.148,Low,9.0,8.2,2023-02-24T04:55:41.235556,PORT_D_B09,208515.8,1,0.427,2
V00302,489998762,Feeder,116.9,6.15,14421,1127,1.7,30.0095,46.0302,12.5,252,1.9,2024-07-03T13:58:56,2024-07-03T14:08:04.872501,7,13,2,0,21.4,0,12.6,1.01,16.0,0.0,27.5,PORT_C,PORT_C_B00,2024-09-15T15:20:48.927689,180,5,0.816,0.497,Medium,31.5,49.6,2024-07-03T14:57:40.872501,PORT_C_B00,106652.5,1,0.839,6
V00118,518587605,Container,210.5,13.85,38188,38592,18.2,25.3386,37.5857,16.7,129,32.1,2024-07-26T11:32:11,2024-07-26T13:27:24.852925,7,11,4,0,8.3,0,22.1,1.69,17.6,0.0,33.6,PORT_B,PORT_B_B05,2024-07-26T11:32:11,260,5,0.688,0.538,Medium,30.4,74.5,2024-07-26T14:41:54.852925,PORT_B_B05,47.8,1,0.979,7
V00337,773523189,Bulk Carrier,279.3,13.54,56400,34250,11.6,24.7642,37.8944,13.4,24,15.5,2023-04-09T02:19:02,2023-04-09T03:28:34.899820,4,2,6,1,10.4,1,8.4,0.77,12.5,0.0,28.0,PORT_B,PORT_B_B04,2023-07-06T07:13:00.222626,300,3,0.806,0.458,Medium,35.8,40.2,2023-04-09T04:08:46.899820,PORT_B_B04,126930.1,1,0.833,2
V00579,601902659,General Cargo,167.6,7.7,14886,9378,0.5,30.0229,45.8924,12.2,101,6.6,2024-11-13T11:29:04,2024-11-13T12:01:38.407634,11,11,2,0,30.9,0,8.9,0.88,14.4,0.7,2.6,PORT_C,PORT_C_B04,2024-11-13T11:29:04,380,6,0.812,0.497,Medium,30.9,42.9,2024-11-13T12:44:32.407634,PORT_C_B04,51.2,1,0.864,6
V00370,784719406,Bulk Carrier,192.9,12.9,88216,43860,20.1,20.1115,29.9939,13.3,176,6.7,2024-05-01T22:29:09,2024-05-01T22:59:23.611951,5,22,2,0,13.8,1,8.3,0.63,15.1,0.0,29.6,PORT_A,PORT_A_B07,2024-06-25T05:29:06.378460,200,3,0.768,0.396,Low,33.8,33.2,2024-05-01T23:32:35.611951,PORT_A_B07,78140.9,1,0.696,2
V00586,641102415,General Cargo,139.1,8.31,7745,11167,9.9,25.0062,38.0614,11.1,264,3.7,2023-02-15T19:33:02,2023-02-15T19:53:06.680428,2,19,2,0,16.1,0,22.4,2.34,15.9,0.0,22.8,PORT_B,PORT_B_B04,2023-04-09T14:33:07.761833,300,1,0.817,0.07,Low,-0.4,40.6,2023-02-15T20:33:42.680428,PORT_B_B04,75969.8,1,0.35,1
V00248,646434188,Tanker,307.7,17.54,88924,53015,11.5,18.8288,31.7671,12.9,303,127.2,2024-11-18T18:35:00,2024-11-19T04:24:47.809036,11,18,0,0,6.9,0,3.2,0.21,16.4,1.2,6.7,PORT_A,PORT_A_B05,2024-11-18T18:35:00,340,6,0.906,0.396,Low,21.8,59.5,2024-11-19T05:24:17.809036,PORT_A_B05,49.3,1,0.79,9
V00418,461704065,VLCC,362.0,21.86,96301,91399,2.7,32.0167,53.3578,12.7,12,183.1,2023-11-19T15:01:14,2023-11-20T05:22:53.574968,11,15,6,1,12.4,0,3.5,0.17,15.6,3.2,10.1,PORT_D,PORT_D_B02,2024-04-02T06:12:49.105837,380,5,0.803,0.326,Low,20.9,38.5,2023-11-20T06:01:23.574968,PORT_D_B02,193012.1,1,0.71,2
V00297,313321497,LNG Carrier,284.8,10.79,118682,65542,4.8,29.7402,46.1597,18.0,328,18.3,2023-06-08T10:02:04,2023-06-08T11:03:12.157863,6,10,3,0,27.0,0,18.4,1.28,18.3,0.0,26.8,PORT_C,PORT_C_B03,2024-05-15T12:54:25.764984,340,4,0.803,0.266,Low,18.3,40.4,2023-06-08T11:43:36.157863,PORT_C_B03,492601.3,1,0.491,3
V00293,659967387,Bulk Carrier,157.2,13.86,49587,44830,12.2,56.0853,85.1104,13.2,140,84.2,2023-09-25T23:23:54,2023-09-26T05:47:14.205509,9,23,0,0,4.8,1,3.5,0.2,17.8,0.0,23.6,PORT_H,PORT_H_B09,2024-03-10T10:27:44.175561,180,6,0.787,0.517,Medium,33.3,59.8,2023-09-26T06:47:02.205509,PORT_H_B09,239328.1,1,0.955,9
V00130,650139321,General Cargo,88.7,7.69,25539,14181,4.5,30.1186,46.1217,12.6,225,10.2,2024-08-18T16:42:17,2024-08-18T17:30:47.647812,8,16,6,1,19.1,0,3.0,0.21,12.8,0.0,22.3,PORT_C,PORT_C_B01,2024-08-18T16:42:17,260,7,0.731,0.497,Medium,24.2,44.2,2024-08-18T18:14:59.647812,PORT_C_B01,61.0,1,0.932,9
V00026,686845605,Bulk Carrier,212.6,9.33,25188,23504,22.9,24.9578,38.9407,13.0,272,56.5,2024-05-31T15:25:51,2024-05-31T19:46:29.906040,5,15,4,0,18.6,0,5.8,0.47,11.0,0.0,25.8,PORT_B,PORT_B_B04,2024-05-31T15:25:51,300,6,0.617,0.538,Medium,35.5,54.3,2024-05-31T20:40:47.906040,PORT_B_B04,49.5,1,0.894,9
V00320,727015394,General Cargo,99.2,6.62,12932,8324,0.6,30.4607,46.1347,13.0,196,28.8,2024-11-29T22:27:01,2024-11-30T00:40:25.855769,11,22,4,0,15.2,1,9.6,0.56,17.6,0.4,9.7,PORT_C,PORT_C_B01,2024-11-29T22:27:01,260,5,0.765,0.497,Medium,26.2,50.2,2024-11-30T01:30:37.855769,PORT_C_B01,41.0,1,0.856,4
V00505,623671209,Bulk Carrier,191.8,9.26,96383,10354,35.0,54.719,86.0953,12.7,341,17.8,2023-09-07T05:03:22,2023-09-07T06:27:19.247399,9,5,3,0,12.3,1,12.5,1.14,16.2,0.0,25.2,PORT_H,PORT_H_B07,2024-07-14T07:57:06.005523,300,3,0.739,0.341,Low,27.8,53.4,2023-09-07T07:20:43.247399,PORT_H_B07,447907.8,1,0.73,4
V00273,575767057,Container,208.9,14.29,110903,30624,2.2,43.2251,68.9544,18.3,30,123.6,2024-03-12T13:12:33,2024-03-12T19:58:36.019484,3,13,1,0,24.1,0,11.8,1.13,10.5,0.0,14.3,PORT_F,PORT_F_B09,2024-03-12T13:12:33,340,6,0.819,0.421,Medium,29.9,59.6,2024-03-12T20:58:12.019484,PORT_F_B09,54.0,1,0.797,8
V00402,588457632,Container,187.4,10.38,110643,28683,6.1,51.1484,83.4395,18.0,33,277.5,2023-04-16T09:00:34,2023-04-17T00:25:38.222911,4,9,6,1,16.1,0,7.2,0.44,14.5,0.0,25.3,PORT_H,PORT_H_B08,2024-04-11T04:23:51.830343,200,6,0.788,0.634,Medium,37.0,66.6,2023-04-17T01:32:14.222911,PORT_H_B08,518630.7,1,0.913,10
V00160,659225331,Tanker,280.2,10.68,71018,42302,4.4,20.0699,31.1796,14.2,266,70.9,2023-09-10T18:32:02,2023-09-10T23:32:20.298094,9,18,6,1,8.6,0,15.3,1.23,12.8,0.0,13.5,PORT_A,PORT_A_B05,2024-11-19T12:16:48.642040,340,5,0.746,0.442,Low,26.7,47.9,2023-09-11T00:20:14.298094,PORT_A_B05,627156.9,1,0.737,9
V00263,229100608,General Cargo,144.4,7.63,30605,4224,0.5,25.7319,36.1836,13.2,111,117.5,2024-02-01T20:23:28,2024-02-02T05:16:36.517744,2,20,3,0,30.1,0,12.1,1.07,14.8,4.3,18.1,PORT_B,PORT_B_B00,2024-02-01T20:23:28,340,6,0.675,0.538,Medium,26.6,62.3,2024-02-02T06:18:54.517744,PORT_B_B00,52.3,1,0.934,7
V00594,499110344,Bulk Carrier,207.1,8.98,81827,39377,3.9,52.8665,84.3317,13.9,38,162.5,2023-10-25T00:41:27,2023-10-25T12:21:51.179906,10,0,2,0,32.8,1,12.3,1.22,10.8,0.0,16.7,PORT_H,PORT_H_B05,2024-03-12T10:44:58.482805,300,3,0.759,0.416,Low,39.0,45.4,2023-10-25T13:07:15.179906,PORT_H_B05,200044.4,1,0.912,8
V00163,596442647,Tanker,248.2,15.5,54708,17464,3.3,35.2388,51.063,14.4,94,176.8,2024-07-20T15:54:51,2024-07-21T04:10:32.823708,7,15,5,1,7.3,0,3.4,0.25,15.4,0.0,29.4,PORT_D,PORT_D_B02,2024-07-20T15:54:51,380,4,0.768,0.476,Low,29.3,37.4,2024-07-21T04:47:56.823708,PORT_D_B02,35.5,0,0.807,3
V00194,668213198,Bulk Carrier,249.6,13.62,77268,18597,0.5,22.2631,30.3386,14.2,188,137.3,2024-03-02T17:04:30,2024-03-03T02:44:17.421147,3,17,5,1,31.8,0,10.3,0.6,16.3,0.0,24.3,PORT_A,PORT_A_B01,2024-07-16T22:28:30.237648,300,4,0.796,0.396,Low,18.4,45.9,2024-03-03T03:30:11.421147,PORT_A_B01,195574.2,1,0.703,1
V00560,714302908,Container,354.4,15.45,114370,68086,5.9,55.4529,86.4451,17.8,224,38.1,2023-04-04T22:17:39,2023-04-05T00:25:45.808432,4,22,1,0,24.7,1,2.8,0.14,10.0,0.0,21.0,PORT_H,PORT_H_B11,2023-08-06T19:46:15.150834,230,3,0.842,0.359,Low,24.1,12.3,2023-04-05T00:38:03.808432,PORT_H_B11,178292.3,1,0.692,6
V00206,523142471,General Cargo,83.7,7.98,13050,4808,0.6,30.0397,45.9696,12.6,142,3.0,2023-02-19T04:24:23,2023-02-19T04:38:37.443732,2,4,6,1,18.6,1,9.6,0.55,17.4,2.0,21.0,PORT_C,PORT_C_B08,2024-08-12T14:36:11.561099,230,4,0.753,0.465,Medium,20.6,47.8,2023-02-19T05:26:25.443732,PORT_C_B08,778182.9,1,0.941,6
V00344,565830216,Tanker,184.2,10.34,45901,19547,9.4,34.6025,54.4038,12.8,314,34.0,2023-06-04T00:58:29,2023-06-04T03:37:24.059915,6,0,6,1,18.2,1,19.4,1.4,15.0,0.0,25.1,PORT_D,PORT_D_B02,2024-07-21T12:04:16.017446,380,6,0.798,0.332,Low,24.0,54.8,2023-06-04T04:32:12.059915,PORT_D_B02,595226.2,1,0.736,8
V00323,461246929,Bulk Carrier,250.4,13.96,71256,32311,10.5,33.1677,54.81,14.6,336,120.2,2024-12-20T02:04:09,2024-12-20T10:18:34.451173,12,2,4,0,22.1,1,3.0,0.18,18.3,1.2,16.6,PORT_D,PORT_D_B06,2024-12-20T02:04:09,340,5,0.784,0.476,Low,34.4,46.7,2024-12-20T11:05:16.451173,PORT_D_B06,41.1,1,0.814,7
V00099,258165866,Tanker,220.1,15.42,25151,58847,34.3,29.7384,45.4861,13.2,63,34.6,2024-10-12T18:51:40,2024-10-12T21:28:55.390972,10,18,5,1,33.6,0,9.5,0.53,14.6,0.0,13.1,PORT_C,PORT_C_B04,2024-11-14T19:39:34.851215,380,3,0.715,0.497,Medium,30.5,54.9,2024-10-12T22:23:49.390972,PORT_C_B04,47385.3,1,0.86,4
V00588,255239804,LNG Carrier,275.2,11.2,90759,78576,11.4,44.5922,70.5954,19.0,304,43.3,2023-05-22T04:47:50,2023-05-22T07:04:54.280181,5,4,0,0,9.5,1,9.1,0.8,9.8,0.0,26.9,PORT_F,PORT_F_B08,2023-08-17T23:23:00.523896,300,5,0.758,0.623,Medium,40.2,62.1,2023-05-22T08:07:00.280181,PORT_F_B08,126239.0,1,1.0,11
V00285,316070150,Feeder,127.6,4.01,14373,5473,16.2,35.1763,54.6239,11.4,254,38.9,2024-07-29T13:08:24,2024-07-29T16:33:57.973876,7,13,0,0,17.2,0,1.8,0.11,16.3,0.0,33.3,PORT_D,PORT_D_B00,2024-07-29T13:08:24,180,4,0.833,0.476,Low,32.6,33.7,2024-07-29T17:07:39.973876,PORT_D_B00,34.2,0,0.795,3
V00049,317734862,RoRo,211.4,7.71,43766,29199,15.3,31.3055,46.2262,15.0,189,79.5,2023-03-20T07:14:07,2023-03-20T12:33:10.387056,3,7,0,0,27.4,0,6.7,0.55,13.3,0.0,18.7,PORT_C,PORT_C_B02,2024-06-14T02:26:38.835532,380,8,0.765,0.652,Medium,37.7,73.7,2023-03-20T13:46:52.387056,PORT_C_B02,650264.7,1,1.0,10
V00549,455477114,Car Carrier,182.5,9.16,17584,30278,8.1,44.828,70.0919,17.0,331,11.7,2024-05-25T11:58:26,2024-05-25T12:39:44.445885,5,11,5,1,31.3,0,12.4,1.04,17.0,0.0,32.0,PORT_F,PORT_F_B09,2024-05-25T11:58:26,340,3,0.724,0.421,Low,22.9,42.9,2024-05-25T13:22:38.445885,PORT_F_B09,29.3,0,0.743,6
V00122,711947771,Container,188.6,14.8,82790,25924,16.5,24.1597,38.7021,17.1,320,65.7,2024-05-12T09:07:45,2024-05-12T12:58:26.579460,5,9,6,1,13.7,0,5.7,0.29,17.9,0.0,29.8,PORT_B,PORT_B_B03,2024-05-12T09:07:45,200,4,0.685,0.538,Medium,36.2,55.8,2024-05-12T13:54:14.579460,PORT_B_B03,34.8,0,0.973,7
